af,khaydarkalay,23,31.780127,65.790899
af,khayrabad,18,34.384094,70.243683
af,khazaragan,10,31.804611,64.552447
af,khele bala,09,33.516014,64.387664
af,khindukala,10,31.723335,64.580431
af,khodizali,37,33.367866,70.123259
af,khodzha-abdal,08,33.611252,68.10952
af,khodzha-akhmad,08,33.545278,68.410833
af,khodzhabagal,08,33.554167,68.434167
af,khodzhadad,27,34.387778,67.881944
af,khodzhakhasann-ulia,36,33.610767,69.23114
af,khojelzay,23,31.453085,66.950459
af,khola-i-surkh,09,33.784724,64.898041
af,khorasan,10,32.219311,63.807983
af,khorram,32,35.918135,67.999777
af,khos bay,26,36.760643,69.500062
af,khoshhal bandah,34,34.821492,70.936577
af,khotaki-sufla,08,32.640683,67.686796
af,khowd,39,33.105809,65.542705
af,khudaydad shakh,10,31.750408,64.698664
af,khulushki,09,34.055198,65.409598
af,khumari kelay,17,33.686389,68.891667
af,khumar khel,18,34.298779,69.843102
af,khushhal khel,17,34.161705,69.626946
af,khuskdara,05,34.77792,66.690291
af,khuskqol,27,34.581389,67.3925
af,khvajeh bandi,30,36.360059,67.292585
af,khvajeh barmah,41,33.682949,66.651944
af,khvajehdelbar baba,03,35.956062,68.610923
af,khvajehgan,27,34.422778,68.823333
af,khvajeh pahalwan,26,36.841724,69.380547
af,khvazabana,23,31.168389,66.323595
af,khvoshqowl,27,34.055463,68.201653
af,khwajaha,40,34.884626,68.726754
af,khwajah khaliq munjai,30,36.767194,66.913521
af,khwajah khel,36,33.645424,69.282005
af,khwajah paksa,10,32.332629,64.933917
af,khwajah-shoab,13,34.876979,69.099248
af,kilklew,01,37.342061,70.677933
af,kinan,09,33.702235,63.852481
af,kodagak,41,34.212773,66.010008
af,kohnehqaleh,05,34.891817,68.222294
af,korik,30,36.506795,67.233826
af,kosa,37,33.275,69.694167
af,kosa qala,07,36.053889,64.860278
af,koshdera,34,35.10714,71.50838
af,kowtajuy,39,32.772175,66.653719
af,kshattakala,06,32.243561,62.458073
af,kucheh-ye zard,02,34.843185,62.938946
af,kuh-e degak,41,33.450963,65.882919
af,kuhestan,26,36.363974,69.329946
af,kuhnah deh,18,34.572514,70.57354
af,kukhnakala,14,35.003409,69.379744
af,kul ikhtiar,10,31.72161,64.410452
af,kunaw-e sokhtah,06,31.847015,61.567448
af,kurganak,08,34.101797,67.444113
af,kurkak,39,32.595996,65.417289
af,kutah,32,35.433915,67.14132
af,kuzah shishtah,36,33.869478,69.652004
af,kuz khadow kheyl,08,33.330278,68.359444
af,kyamuddinkalay,28,32.157471,67.029404
af,lab parah,05,34.379784,66.835052
af,ladzhgan,18,34.249832,69.836494
af,lakari,19,30.830556,61.808889
af,lalm-e boz,26,36.750305,69.328079
af,landay kariz,10,32.136444,64.042034
af,langar khvajeh,11,34.243629,62.71487
af,lanjikhel janubi,29,32.677625,69.146138
af,larsivad,11,34.996163,62.308743
af,lashkar rah,05,34.446373,66.723595
af,latak,37,33.336201,69.981216
af,lekah sheway,23,31.4825,67.456389
af,lich,11,34.52246,64.140534
af,lwar kalay,23,31.179954,66.515768
af,madem kala,37,33.108056,69.428611
af,mahtabqala,13,34.504106,69.098852
af,makah,10,32.740723,65.056671
af,makhigir,40,34.958901,69.228031
af,makhmudabad,23,31.723867,65.091729
af,malek shir kala,36,33.514194,69.073227
af,malik khel,29,32.809444,69.254167
af,malizukarez,23,31.802362,65.787933
af,mamanday,13,34.594935,69.76349
af,mamey,29,32.025859,68.846256
af,manak khel,08,32.839639,67.803839
af,mandoz,23,30.051282,65.973244
af,mangarah towy,29,32.745132,69.006485
af,manikheyl,17,33.623211,68.853302
af,manlara,13,34.615,69.805253
af,marca khune,23,32.367695,66.11302
af,margah,18,34.217854,70.035324
af,marga,18,34.051929,70.585739
af,mariki,13,34.754738,69.12971
af,maruf karez,23,31.467943,65.598995
af,mat kat,01,38.290814,70.831092
af,mavali,19,31.015833,61.860278
af,mayan khel,13,34.388124,69.223905
af,mayndz wulah,28,32.471052,67.0622
af,mengak,03,35.764073,68.858339
af,merajal,41,33.90135,66.094461
af,mianashakh,28,31.970447,66.57754
af,mian do ab,39,32.652645,65.486939
af,minare sar,41,33.152535,65.424687
af,mir khel,36,34.001404,69.835983
af,mirza mohammad kalacheh,23,31.637035,65.675457
af,moghol abad,06,32.216282,63.039486
af,mohammad shah,29,32.807044,68.482199
af,mohammed-amin kotkay,37,33.281492,69.910674
af,moladost,23,31.43487,65.500896
af,molagolan kala,08,33.249508,68.568115
af,molla kheyl,03,36.346504,68.805183
af,mollayan,13,34.326389,69.416111
af,mollayan,36,33.470783,69.097824
af,muhammad amin,29,32.696477,68.372189
af,muhammad karim khan kelay,10,31.08269,64.23035
af,mulla alif,11,32.935511,61.931646
af,muriani,08,32.272711,67.670752
af,muri khel,36,33.957072,69.674995
af,musa khan kelay,37,33.49913,69.963593
af,mush khel,08,33.110337,68.298318
af,mushtew,01,38.123536,70.614853
af,musi,40,34.757885,68.701258
af,muta khan,29,33.241667,68.866389
af,muymubarak,30,36.737021,66.899843
af,myadadval,08,33.266667,68.432778
af,myankal,08,33.209684,67.064984
af,mya rasul baba,13,34.44,69.821945
af,nahri karez,23,32.048079,65.011167
af,naim gul sahibzadah,29,32.677575,68.40247
af,nakhashi qalandari,08,33.149644,67.581833
af,nakhsi chah,14,35.100712,69.642883
af,naramta,41,33.883693,66.174633
af,narinakchina,28,32.244356,67.224604
af,nashar,05,34.832687,67.635569
af,nasratkhanha,40,35.236264,69.118471
af,nasu kalay,23,31.6437,65.029147
af,naudzhoy,39,32.689244,66.041516
af,navabad,28,32.525443,67.267662
af,navach-e pain,40,35.213972,69.21373
af,nava-kala,17,33.886667,69.100833
af,navarsup,27,34.417222,67.839722
af,navurgaybi,27,34.356389,67.771667
af,nawagay,08,33.693333,68.48
af,nawe ghuli,09,34.420238,66.162254
af,nawe qala,41,34.288749,66.342492
af,naw-e qobad,05,34.458889,67.205833
af,nawe rah,09,34.392826,66.071571
af,nazarmohd kala,29,33.31731,68.725113
af,nesari,14,35.059875,69.585762
af,niazmohammad,23,31.041343,66.401628
af,nichka,30,37.042156,66.621164
af,nikazi,10,31.770771,64.475421
af,nowach-e bala,40,35.206026,69.187479
af,now deh,11,33.333736,62.258335
af,now joy-e sufla,41,33.536594,65.648603
af,nowjuy,14,34.984379,69.662483
af,now qiyagh,09,34.519554,66.15979
af,noyroba,09,34.512836,66.310036
af,nurabad-e pain,06,33.161278,63.846052
af,nur kheyl,26,37.383828,69.438257
af,olumbag,39,32.855909,65.509884
af,olyad,05,34.311667,66.950278
af,omar kheyl,03,36.09321,68.636892
af,owlowmqul,41,33.890578,67.308106
af,pabayd-e ulya,11,33.921246,63.299618
af,pakekheyl,36,33.506523,69.066353
af,panajuy,41,33.239241,65.697591
af,pandaw,35,34.928627,70.209526
af,panjjoy,08,33.412778,68.355833
af,panj pai,23,30.230737,66.137574
af,panjseri,03,35.891027,69.120351
af,panshari,03,35.995935,69.24584
af,parkha-i-pain,06,31.800768,61.597706
af,parwarzay,23,31.473897,66.435841
af,pas-e khir,01,37.571685,70.277976
af,pase koh,05,35.125444,66.386968
af,pashay,14,35.067837,69.410474
af,pashmikah,06,31.457226,61.49934
af,patra,27,34.37,67.433889
af,pa-ye khvosh nav,09,34.650326,65.727684
af,payendi,23,31.550122,65.430178
af,paye ruki,40,34.837727,68.663567
af,pay gharakay,10,32.08175,64.866982
af,pay tangi,09,34.193596,63.705257
af,paytow-e zari,05,34.680313,66.897595
af,paytow,30,36.087944,66.95952
af,pecgah,32,35.497497,67.621496
af,petau,05,34.05695,66.842945
af,peyyow,06,32.640484,62.410961
af,pirdan,05,34.799722,67.490278
af,pitab va kachari,05,34.321885,66.741133
af,pitaw kelay,28,31.721944,67.341178
af,pukhinda,13,34.894642,69.098936
af,purtah ghani morgh,06,32.462451,63.318833
af,pushti-alu,11,33.457438,63.03819
af,pyand mordeh khord,09,34.639317,64.786293
af,qader kalay,10,31.850166,64.683429
af,qade sang,05,34.486526,66.935341
af,qalacheh,42,35.226022,69.376266
af,qala golay,40,34.923223,69.243303
af,qalah-ye abbas khan,30,36.7225,67.001944
af,qalah-ye amin,23,31.566985,66.357808
af,qalah-ye bayran,05,34.383835,66.9189
af,qalah-ye ghani,13,34.460341,69.264999
af,qalah-ye hasan-e bala,13,34.46498,69.220175
af,qalah-ye isfand yar,13,34.445769,69.130696
af,qalah-ye khok joy,08,34.050614,68.067025
af,qalah-ye kuchi,13,34.473777,69.241165
af,qalah-ye mirji,18,34.224171,70.514023
af,qalah-ye mirza jalal,40,34.984589,69.298294
af,qalah-ye muhammad khan,27,34.606308,68.175002
af,qalah-ye muhammad,06,32.356853,62.105171
af,qala-i-bibi,13,34.638517,69.086954
af,qala-i-molaaman,17,34.223056,69.100833
af,qala-i-payanday,27,34.3225,68.707778
af,qala-i-ragh,39,32.83942,66.024825
af,qala-i-sufi,13,34.732156,69.078894
af,qala-i-tari,42,35.241611,69.832718
af,qala rustam,17,33.803889,68.929722
af,qala sahr,33,35.547291,65.567604
af,qala-ye aldul,05,34.276111,66.930833
af,qaleh qadzi,13,34.48131,69.048535
af,qaleh-ye dasht,05,34.396111,67.185556
af,qaleh-ye gholamo,13,34.575277,69.112913
af,qaleh-ye molla,40,34.984648,69.179156
af,qaleh-ye safed,40,34.981938,69.126684
af,qaleh-ye shokur,08,33.01778,68.204323
af,qarah baghi,03,36.060681,69.103797
af,qareh qul,11,34.573679,62.27618
af,qaryah-ye khowr,06,32.746367,63.144957
af,qaryah-ye mir hazari,06,32.821079,61.937061
af,qaryah-ye nurollah,29,32.863659,69.135986
af,qaryah-ye nusay,01,38.442936,70.805408
af,qaryah-ye salwar,06,32.404835,62.017521
af,qarya-i-gawmast,08,32.996252,66.998064
af,qarya-i-kesman,06,32.957073,63.090202
af,qaryeh-e atal,08,33.317097,67.931946
af,qaryeh-ye shahi mobarak,06,32.469479,62.096077
af,qaryeh-ye shah vali,06,32.393215,62.0014
af,qashusho,05,34.471958,66.721497
af,qeshlaq-e nawabadha,02,34.732356,63.870252
af,qeshlaq-e rah-e khoshk,09,33.956966,63.501354
af,qishlaq-e khas,02,35.134464,64.511208
af,qoduq,26,37.479458,69.814165
af,qole gholaman,27,34.370278,68.008889
af,qol-e kalan,27,34.401099,68.201646
af,qole karam,13,34.825922,69.055814
af,qol-e sabzah,08,33.761111,68.716389
af,qole topci,05,34.778889,67.950833
af,qowl-e alisowm,40,34.713594,68.579841
af,qowl,27,34.378056,68.748056
af,qowtu,08,33.949695,67.574413
af,quybaghar,03,35.929501,69.103862
af,qyamata,23,31.669155,66.743006
af,rabat-e kuhnah,02,34.659137,63.481607
af,rabat-e pain,06,33.131575,63.965845
af,rabat sufiha,09,34.064983,63.566424
af,rabatvaysi,11,34.323364,62.264725
af,rahmak,08,33.522339,68.626396
af,rajesk,11,34.318723,62.034416
af,ram del kalay,06,32.689693,62.451412
af,ranji pain,09,33.456547,64.208609
af,ray darrah,01,37.702894,70.468313
af,redzamurda,09,34.692461,65.049025
af,robate sarkofta,11,33.324188,62.084854
af,rodikalay,28,31.886214,66.521409
af,rum,32,35.700654,67.103517
af,sabakkhel,36,33.393806,69.381119
af,sabarake bala,27,34.558889,67.3875
af,sabira-i-bala,11,34.328541,63.095276
af,sabol,11,34.414253,61.533619
af,sabzaksumuch,05,34.651467,66.888479
af,sada-i-sherali,18,34.430552,70.601115
af,sad murdagan,41,33.400818,65.545746
af,saghaldara,07,35.366997,65.179565
af,sahebzadagan,37,33.301273,69.884105
af,sahjoy,05,34.526389,67.308056
af,sah khwaja,01,36.739074,70.273576
af,sah mari,01,37.018521,70.449539
af,sahrestan,09,34.481846,66.15184
af,saidanu-kalacha,23,31.691089,65.636302
af,sakhsa kol,24,37.042922,68.472171
af,sakzukalay,23,31.165149,66.338458
af,salamat kala,23,31.314754,67.404483
af,samakhel,18,34.196751,70.656609
af,samali sar darrah,28,32.630281,67.040514
af,samarkhel,18,34.375085,70.579925
af,sandzelai kelay,23,31.348516,67.074397
